"Data Source","World Development Indicators",
"Niger","NER","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151554","220986","353918","161413","619193","1185678","531675","523717","548885","1539763","9393068","10242539","7998788","1994085","4047669","3768111","2544017","2101414","48628117","69108666","",
"Nigeria","NGA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2123200","418458","30709","13055906","331097","204540","1328095","8617110","","","61698021","12042734","18260124","45296900","63044619","38334316","77185633","84049641","139618952","",
"Nicaragua","NIC","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1625430","1664539","1005671","971204","1048922","1777175","960405","2316016","2033713","6005955","3069994","5081360","4473270","4714409","5110931","7573723","6761103","5592320","5994074","4344649","7424951","8198780","",
"Netherlands","NLD","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9000158840","10064732596","12853367042","13928337514","16179939830","18141527315","19710513412","26801118676","29829699293","35843006967","35678639752","39909411871","44879171597","38962325108","34098720150","50241414283","60073008423","65910375885","69510358120","67416482908","58127846370","50765250646","59509788717","67147867601","63963116660","69039551874","70308349003","",
"High income: nonOECD","NOC","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147217830713","120969016269","126821463408","144235351116","174522950226","","229823909897","","","","","","","","","",
"Norway","NOR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","999844844","961944358","1263716092","1155602517","1322814427","1176130910","1252695816","1508325684","1585381130","1714667568","1876042597","1907582464","1854538306","2224095768","2640338065","2403802328","2689936524","2798633966","3338449628","3584084836","4264421285","3807911617","3834172996","4510799186","4506303030","4818883360","5208376522","",
"Nepal","NPL","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10266764","","","","8236","1050","52184","","","590450","","","","","","2435963","3566817","1916543","778302","1768386","1058351","",
"New Zealand","NZL","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71356655","86573252","92511969","108939010","124535586","141387614","210838678","278355857","293925165","367639149","467905646","610597632","377486916","370010851","390220319","474177763","566383135","603216320","590444494","603307391","584484821","472594061","547784792","661395978","709174190","723215367","644639540","",
"High income: OECD","OEC","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203907866167","298382555946","342352508474","370177803532","395606895049","397575419328","455630054378","551769114273","568898000272","630408491878","659241993283","727581717106","829811466396","754907892783","741090163636","800637736862","937145348753","1011776164523","1135736846313","1056940113328","1103162571163","896713038815","1039359405127","1130174223898","1120426980421","1151257818237","1180112889731","",
"OECD members","OED","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","299558628250","343421508110","371456218826","399418572735","402210661500","462376124184","561314904476","580979912519","646424391801","678926136650","752512188663","862063506444","785633510656","770564236207","830126777774","970112151693","1045058263302","1172917580011","1092066137948","1138229482393","929255890484","1078730527730","1172891007657","1166427906021","1198853393176","1231863979658","",
"Oman","OMN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7690922","33625955","41836162","51652467","28183956","52765958","55153532","36862767","53091349","107572599","110692191","117601232","41978321","41435579","36471296","18322687","3760365","2228193","3409703","7513179","18079322","6950754","18747197","137151352","167104202","159946807","230872191","",
"Other small states","OSS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168664900","224828493","563137694","","","","","","","","","",
"Pakistan","PAK","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3113504","1252998","1938392","4108858","","2773677","2523708","6522592","8087982","21933998","29995547","23149845","56799086","121914599","120554724","179795879","197887409","189482047","270489462","226813073","262070065","316365305","309016315","348751224","259253378","",
"Panama","PAN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3223842","2950890","3388892","2272738","1592928","1510123","2321319","1725173","1203638","2054564","858046","1220256","2743362","1108997","900026","696667","4769250391","464507","50963","231391","",
"Peru","PER","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7271073","7576866","15198952","17766712","48593534","45914701","45903291","45184476","50834817","54483648","33304281","39454385","57421038","78988129","75269711","84392781","113493474","113547613","253239885","306912151","185157921","177875931","185817380","",
"Philippines","PHL","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2003826037","1111128055","1413760829","1811180663","2471030199","9942599252","14367156160","19044395918","24175397321","25255816101","21025886575","23880908253","23955318370","25869410149","26019715020","27653464668","29526159013","26889303346","21525688076","16071867452","12949169027","20795049384","21810356356","23839225492","",
"Palau","PLW","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166122","","1102773","",
"Papua New Guinea","PNG","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33758608","","10895186","38456809","12583204","47665157","70850283","","","","","","","65439337","15582279","","","",
"Poland","POL","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268087000","257493000","285125000","418829001","527785003","490635199","641687000","557414000","834121000","906441000","950788000","1336721000","1989231014","2645317949","3225078654","3370639621","5906529876","6626950220","8304806900","8613651552","9559858495","12220494770","14487253098","",
"Puerto Rico","PRI","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343563398","448824547","543657886","489959408","542421793","340255692","538825399","996129912","812640868","817717777","826732783","1016354149","1291624925","1622596398","1601168874","2321708814","2701050865","2746308535","3096152853","3341480546","3387823077","1387080033","1297075534","1644726715","1774888298","1964368104","2085363040","",
"Paraguay","PRY","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84511","186033","703480","1060915","1026716","1868969","3709801","2249088","3768044","4885660","3209573","4826728","6673026","4557696","9373646","13110697","16295134","24251942","23553508","27103631","37259224","31881008","43141808","44453713","57567206","55955000","",
"Pacific island small states","PSS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29113911","30696468","41909151","30125520","17951748","21992515","5328772","4375644","18350872","23458417","18434304","3294114","28488491","11149418","5891124","17870700","2278947","8677315","19732265","",
"Qatar","QAT","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15658","17999","5137","0","25483","13575","","0","76754","549","76581","1635","24352","457078","100488","312176","2667716","9066","860597","11009","112596","3993324","27939","33285","",
"Romania","ROU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210895000","140186000","48561819","46199496","39460188","74538000","79015000","76790000","79795000","120868007","236571000","470274000","566746000","427421992","576961184","719984879","847478378","1236505248","1117736473","2535246888","2923197033","4248559713","4966343987","2860651841","2857606634","3439802540","",
"Russian Federation","RUS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2228785250","1890655525","2469187457","2277379681","3907958319","3249500846","4664408204","5501366655","5254188367","3820368577","3866054190","4108627496","5071296687","4527431432","5075117239","5443361073","7095069908","8655776675","9842669328","",
"Rwanda","RWA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7997","30376","40064","9718","","22904","9272199","492728","680391","979440","674188","1167746","930199","4560864","933635","1403086","1040410","2076903","6554503","",
"South Asia","SAS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4451728908","","","","11041591781","10440866390","13299079873","","","","",
"Saudi Arabia","SAU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11119439","16739813","4011778","3046368","9656596","39545985","","18216505","46011727","23440000","31028445","25756006","132555253","41206324","97623851","156251947","131282909","85194506","39837656","200938649","206151461","255733654","291211033","","",
"Sudan","SDN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31736","8","10958","799019","4695287","559404","3729316","3915","0","14343","8771","","35372","9624127","49577","294501","","","","",
"Senegal","SEN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2888362","2725225","15758778","32789650","13599584","10062787","12427909","19402165","29455123","52824400","17240295","24940185","44310661","89872472","9330993","5703457","6840305","22270856","30241847","",
"Singapore","SGP","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11643931309","15023064248","17311581862","21773042951","27516281358","40313852578","53636846754","58000525979","59752080267","54894563402","60030536679","73920978262","62552702241","64119593432","76411037761","94225281972","105656173155","124739041673","102853621506","117067882072","95398094528","126981502643","126434946962","128239439593","135601531429","137369116389","",
"Solomon Islands","SLB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","4704","37","122555","136","177224","0","",
"Sierra Leone","SLE","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324146","","960168","","","","","","","","","","","","7244","",
"El Salvador","SLV","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25832736","29071938","33406492","40539102","45484749","38262580","21102946","28888664","38852320","36126214","34376518","117877138","128013169","137651113","147296526","140226040","185960385","200590617","178178778","177673567","189329660","",
"San Marino","SMR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57136000","","","","49784000","42172000","74862000","22086000","34690000","66014924","52839964","","99931535","93134116","145654851","211332724","259274663","229950355","253645320","262692393","373961680","334511622","","",
"Sub-Saharan Africa (developing only)","SSA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105347564","1006029189","924254134","1116011629","1689696889","2272653137","2927107061","2515168743","2624217310","2009643933","2283785954","3215662656","","","","",
"South Sudan","SSD","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3394943","","","",
"Sub-Saharan Africa (all income levels)","SSF","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105482852","1006092885","925680484","1116011629","1689696889","2276367278","2927564258","2515168743","2624412800","2009643933","2283785954","3215662656","","","","",
"Small states","SST","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115747023","","216205966","296650920","629755988","357566096","244755312","132803977","","","","","","",
"Sao Tome and Principe","STP","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1597","","","11841","2428","420","177","32586","41748","4359","100228","114456","2266","",
"Suriname","SUR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141381","78356","1062563","719656","455898","609000","615504","472736","759338","1110443","936464","2257894","1332103","1582243","1604487","3710124","4708574","5523252","11045678","5416397","10156828","",
"Slovak Republic","SVK","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222149980","213242632","189529708","290184717","328655638","365935531","361411266","409087076","396527641","730929099","1302981576","1973952675","2313115719","2663500518","3167015729","2751909097","3740963335","4717976058","6192876580","7574416351","7706617343","",
"Slovenia","SVN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191551943","178417770","","269437483","337698173","323144754","367207086","318261071","384045608","442116205","505315304","737728849","821284815","788181718","1011106873","1170874426","1485875217","1264521310","1191147002","1403283011","1388653122","1466833567","1479152863","",
"Sweden","SWE","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5076135173","5338570626","6108131709","6113267869","6248217974","5436116531","6674993548","9992765407","11993231502","12663289520","13823620910","13879680276","16207767302","10819505841","12326832164","13497011271","17296306006","17338866133","18364281859","15068947695","15424454303","12794379549","16178044373","18499493586","16561556182","17096659061","16555746623","",
"Swaziland","SWZ","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1951437","2947641","3978269","3677719","1103070","657893","1188832","876591","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253","0","55","","0","0","0","0","135288","63696","1426350","0","0","3714141","457197","0","195490","","","","","","","",
"Syrian Arab Republic","SYR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1913314","506234","2976286","4907064","6233676","18470421","28121778","51019645","85804121","46824781","37531370","","","","","",
"Turks and Caicos Islands","TCA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","610361","855133","195369","106336","310674","489659","7110","12458","2800","6171","88533","","141727","182433","","","",
"Chad","TCD","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","316519","","","95154","","","232524","761508","727937","387212","207520","288615","356055","681918","712211","2453293","48943","195485","","100981","98320","254695","180872","782525","681968","938484","","",
"Thailand","THA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2132280537","3030979698","3868391499","4778256551","5444163614","7743026426","10096666550","11576924208","12657216487","13558805259","13998103915","17293040958","15227797755","15688054626","18259980893","20610893825","22553664350","27051581167","30321849612","31303092122","27764379900","34156221484","33264733346","33767674064","33901233425","34992376969","",
"Tajikistan","TJK","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37103000","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","994","16563265","8537806","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","1906777","","",
"Tonga","TON","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","0","842","242","1391","150259","55045","24663","",
"Trinidad and Tobago","TTO","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","799600","1316621","21936022","10025628","34177624","2945906","2461351","13508367","20564774","11250989","75391531","25460846","4224084","26925505","33926641","30164833","59578913","34999299","3252578","3102673","","","","","",
"Tunisia","TUN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51271541","47090367","48406351","81165259","53666156","69935756","72191999","71688241","97153681","124512446","154371221","176772350","207154873","246928621","377166200","354317345","572657326","573108916","628103934","446128793","611161593","732232913","569043143","616390976","","",
"Turkey","TUR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133859648","106787555","89399797","123364670","147697188","217447443","193654203","275112382","423832071","454047637","870979600","1077574539","990847814","536439348","763179631","1010840536","881846891","1281261668","1643907482","1679724101","1359242821","1713837053","1921400175","1979030628","2176908249","2348380310","",
"Tuvalu","TUV","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13523","4873","4720","3700","","","","","","","","","","",
"Tanzania","TZA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111709","4285402","5866513","1242682","1466144","700049","1521466","1106791","1533315","1149067","4891077","11252821","16203276","24738032","40986194","94598416","44156835","22713535","",
"Uganda","UGA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1180009","506995","223529","863191","1147811","1704473","444599","2580127","3155138","3169206","1834548","9023698","60424366","23942454","4607480","3010160","6238424","148932234","165738142","8152925","10556376","",
"Ukraine","UKR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","379872431","441150796","455249676","332333210","528931556","526110120","586809129","1081945700","1461350770","884828313","952495179","1341577643","1551061032","1385271697","1441024225","1908273982","2622692832","2189031951","1921996739","",
"Upper middle income","UMC","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82841069123","95448195301","116842952726","148758272024","146158326995","167159503973","213232367550","281441785406","344846497585","419082175922","452784187827","472269200349","439490149278","561951035873","624287607470","670950868812","726100350473","729699626559","",
"Uruguay","URY","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18386444","15712619","21395220","22955805","21927783","22409190","20614016","21184713","18804415","21000854","19706350","27116982","29313365","44058319","47950318","78206926","78467988","113974800","134229147","193244229","189270799","171097517","",
"United States","USA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76767867475","89516989741","97807009781","104700910870","105184845717","115535095942","126759299125","138093562433","163407329178","171969190087","181431870161","197466008779","176163628691","162082323849","160291329039","176281664560","190737242707","219026015638","218115501899","220884471208","132406674889","145932689277","145638600147","148330989468","148530552453","155640595588","",
"Uzbekistan","UZB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","783","1445944","0","1851","0","0","0","480","164","101","0","0","2217","1207","10039","403","41882","8506","99","3056","","","",
"Venezuela, RB","VEN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73688424","21184129","33864295","52109778","54946035","73240357","69574302","79490912","81093347","70643836","81588276","95349752","113505422","133723731","121189638","119897353","80052664","","123461218","66134810","145232232","50439651","14962","18092984","","",
"Virgin Islands (U.S.)","VIR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5503000","3973000","9548000","683655000","581096644","484887554","592414662","621555814","873255442","1275038573","2381019411","1646991047","2100571972","4020110739","9118403941","16259339193","27819466251","30863791585","",
"Vanuatu","VUT","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","344531","216839","","","109339","","","","","","6523","","","","","","373371","53871","","411843","699753","2817944","","","","",
"West Bank and Gaza","PSE","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","481716","441385","641458","915740","527523","523647","670727","167020","418170","333818","584958","666652","1120523","369027","","",
"World","WLD","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","987008274053","1161209666581","1051813484865","1068539135617","1192357074233","1431841270914","1585643256613","1827567466187","1764054270771","1841965535104","1565142793639","1779958346963","1939529723167","1994389066995","2106019735134","","",
"Samoa","WSM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213838","75216","97345","51551","5732228","24265","58305","347265","100511","93742","71333","31768","195335","365039","",
"Yemen, Rep.","YEM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","379","1503","46192","130250","208198","367253","709024","411165","376375","389635","678967","584691","2668283","1219706","",
"South Africa","ZAF","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","418339743","443800372","479765638","696734921","725657771","977887646","920544584","909742630","990529075","898603831","740274487","883865270","1273558110","1759555270","1790064008","1832867973","1974037725","1364421670","1855317578","2227730667","2310814925","2215473993","2488862532","",
"Congo, Dem. Rep.","COD","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zambia","ZMB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1057717","","1586109","1785692","36331451","5663221","1982610","301768","189669","538824","751018","1166104","1729251","4118964","9901033","8683710","5425079","4295755","221453792","53725320","39418578","19026361","",
"Zimbabwe","ZWE","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6746832","3364216","3950145","3350509","6207092","7968136","13047094","13699747","","9882531","9085226","947329","20527480","","4879281","6996293","201339683","47624092","77165942","7015329","8945808","8927467","20183805","18294566","11721077","",
